sensor,date,hour,min5,speed,count,occup,direction,group
I-35 NB @ County Highway E29,12/31/16,11,11,76.754265,88,2.7083333,1,1t
I-35 NB @ County Highway E29,12/31/16,14,9,77.47243,68,2.2272727,1,1t
I-35 NB @ County Highway E29,12/31/16,15,8,79.806335,71,2.409091,1,1t
I-35 NB @ County Highway E29,12/31/16,16,7,75.04808,52,1.8421053,1,1t
I-35 NB @ County Highway E29,12/31/16,17,6,70.65909,55,1.6818181,1,1t
I-35 NB @ County Highway E29,12/31/16,18,10,76.359375,40,1.75,1,1t
I-35 NB @ County Highway E29,12/31/16,18,5,75.77273,55,1.826087,1,1t
I-35 NB @ County Highway E29,12/31/16,19,4,78.767365,36,1.2631578,1,1t
I-35 NB @ County Highway E29,12/31/16,20,6,77.43304,28,0.9411765,1,1t
I-35 NB @ County Highway E29,12/31/16,1,6,61.25,7,0.26666668,1,1t
I-35 NB @ County Highway E29,12/31/16,2,5,62.55682,11,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,3,4,65.568184,11,0.93333334,1,1t
I-35 NB @ County Highway E29,12/31/16,4,3,69.09722,9,0.8666667,1,1t
I-35 NB @ County Highway E29,12/31/16,5,2,66.18056,18,1,1,1t
I-35 NB @ County Highway E29,12/31/16,6,1,69.90385,13,1.0666667,1,1t
I-35 NB @ County Highway E29,12/31/16,7,0,67.58064,31,1.875,1,1t
I-35 NB @ County Highway E29,12/31/16,8,10,70.516304,46,1.7894737,1,1t
I-35 NB @ County Highway E29,12/31/16,10,0,77.61824,74,2.4761906,1,1t
I-35 NB @ County Highway E29,12/31/16,11,10,74.75961,78,2.4545455,1,1t
I-35 NB @ County Highway E29,12/31/16,21,10,67.79762,21,0.7647059,1,1t
I-35 NB @ County Highway E29,12/31/16,15,4,80.78599,66,2.1363637,1,1t
I-35 NB @ County Highway E29,12/31/16,14,5,80,75,2.2173913,1,1t
I-35 NB @ County Highway E29,12/31/16,14,10,74.34659,66,2.7,1,1t
I-35 NB @ County Highway E29,12/31/16,13,6,74.510544,83,2.6666667,1,1t
I-35 NB @ County Highway E29,12/31/16,11,3,73.47948,67,2.0416667,1,1t
I-35 NB @ County Highway E29,12/31/16,11,1,74.320656,92,2.6956522,1,1t
I-35 NB @ County Highway E29,12/31/16,12,7,75.14137,84,2.7142856,1,1t
I-35 NB @ County Highway E29,12/31/16,21,5,76.708336,15,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,10,2,74.47289,83,2.7083333,1,1t
I-35 NB @ County Highway E29,12/31/16,9,0,71.55844,77,2.4230769,1,1t
I-35 NB @ County Highway E29,12/31/16,0,4,75.451385,18,1,1,1t
I-35 NB @ County Highway E29,12/31/16,8,1,73.08468,31,1.1052631,1,1t
I-35 NB @ County Highway E29,12/31/16,7,2,81.041664,24,1.1333333,1,1t
I-35 NB @ County Highway E29,12/31/16,6,3,71.666664,15,0.6666667,1,1t
I-35 NB @ County Highway E29,12/31/16,5,4,59.488636,11,0.5625,1,1t
I-35 NB @ County Highway E29,12/31/16,4,5,65.97222,9,0.33333334,1,1t
I-35 NB @ County Highway E29,12/31/16,3,6,66.510414,12,0.75,1,1t
I-35 NB @ County Highway E29,12/31/16,22,10,70.91912,17,1,1,1t
I-35 NB @ County Highway E29,12/31/16,21,0,70.43981,27,1,1,1t
I-35 NB @ County Highway E29,12/31/16,19,1,73.506096,41,1.5882353,1,1t
I-35 NB @ County Highway E29,12/31/16,18,2,77.16518,56,2.2105262,1,1t
I-35 NB @ County Highway E29,12/31/16,17,3,79.19355,62,1.9090909,1,1t
I-35 NB @ County Highway E29,12/31/16,16,4,78.83814,78,2.5714285,1,1t
I-35 NB @ County Highway E29,12/31/16,15,5,69.76293,58,2.2105262,1,1t
I-35 NB @ County Highway E29,12/31/16,14,6,76.53846,78,2.8421052,1,1t
I-35 NB @ County Highway E29,12/31/16,14,11,73.193596,82,2.1666667,1,1t
I-35 NB @ County Highway E29,12/31/16,13,7,78.82601,74,2.409091,1,1t
I-35 NB @ County Highway E29,12/31/16,12,8,69.54963,68,2.0454545,1,1t
I-35 NB @ County Highway E29,12/31/16,11,9,79.24006,88,3.1904762,1,1t
I-35 NB @ County Highway E29,12/31/16,9,8,73.328125,80,2.8181818,1,1t
I-35 NB @ County Highway E29,12/31/16,8,9,72.453705,54,1.95,1,1t
I-35 NB @ County Highway E29,12/31/16,6,10,75.546875,16,0.46666667,1,1t
I-35 NB @ County Highway E29,12/31/16,5,0,67.77778,9,0.6,1,1t
I-35 NB @ County Highway E29,12/31/16,4,1,70.98214,7,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,3,2,68,25,1.6,1,1t
I-35 NB @ County Highway E29,12/31/16,2,3,75.90278,9,0.46666667,1,1t
I-35 NB @ County Highway E29,12/31/16,1,4,61.5,10,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,0,5,76.16477,22,1.2,1,1t
I-35 NB @ County Highway E29,12/31/16,20,1,69.65278,27,0.8888889,1,1t
I-35 NB @ County Highway E29,12/31/16,19,10,66.94444,27,0.9375,1,1t
I-35 NB @ County Highway E29,12/31/16,22,4,83.068184,11,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,23,3,76.52778,9,0.4375,1,1t
I-35 NB @ County Highway E29,12/31/16,3,11,59.31818,11,0.8,1,1t
I-35 NB @ County Highway E29,12/31/16,11,8,75.73925,93,2.76,1,1t
I-35 NB @ County Highway E29,12/31/16,10,9,75.94126,83,2.409091,1,1t
I-35 NB @ County Highway E29,12/31/16,9,7,76.55,75,2.4761906,1,1t
I-35 NB @ County Highway E29,12/31/16,8,8,67.1875,44,1.8947369,1,1t
I-35 NB @ County Highway E29,12/31/16,2,2,73.57143,7,0.4,1,1t
I-35 NB @ County Highway E29,12/31/16,23,4,75.763885,9,0.33333334,1,1t
I-35 NB @ County Highway E29,12/31/16,22,5,80.416664,18,0.875,1,1t
I-35 NB @ County Highway E29,12/31/16,12,2,74.87043,82,2.8095238,1,1t
I-35 NB @ County Highway E29,12/31/16,21,6,77.11806,18,0.8,1,1t
I-35 NB @ County Highway E29,12/31/16,7,9,71.09375,36,1.2941177,1,1t
I-35 NB @ County Highway E29,12/31/16,4,11,70.3125,2,0.06666667,1,1t
I-35 NB @ County Highway E29,12/31/16,17,9,72.97872,47,1.65,1,1t
I-35 NB @ County Highway E29,12/31/16,15,10,74.03846,65,2.5,1,1t
I-35 NB @ County Highway E29,12/31/16,14,0,78.17247,79,2.1304348,1,1t
I-35 NB @ County Highway E29,12/31/16,23,5,78.30357,14,0.53333336,1,1t
I-35 NB @ County Highway E29,12/31/16,23,10,65.46875,4,0.33333334,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,15,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,15,2,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,3,10,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,3,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,17,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,16,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,15,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,14,8,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,14,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,13,9,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,10,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,21,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,21,8,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,22,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,23,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,0,8,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,1,10,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,1,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,2,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,3,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,4,4,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,5,3,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,6,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,6,2,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,7,1,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,8,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,10,1,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,11,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,14,9,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,15,8,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,16,10,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,16,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,17,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,18,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,19,4,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,20,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,21,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,7,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,6,10,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,6,1,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,5,2,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,4,3,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,3,4,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,2,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,1,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,0,7,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,16,1,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,17,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,20,0,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,23,9,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,11,2,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,0,6,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,2,4,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,3,3,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,4,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,4,2,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,5,1,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,22,4,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,23,3,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,1,5,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,1,9,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,23,8,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,23,11,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,22,9,0,0,0,1,1t
I-35 NB @ Heart of Iowa Nature T,12/31/16,19,9,0,0,0,1,1t
